-4.609931185245620400e-01
-1.656481630077465961e-01
-8.383909765292245353e-02
-5.043935050679280302e-02
-3.363624567605089793e-02
-2.306142381690546861e-01
-1.047676464628308074e-01
-5.971764525525558032e-02
-3.854354452019469190e-02
-2.686864495902791319e-02
-1.107648902124959422e-01
-6.229301510898178906e-02
-3.987549903733062645e-02
-2.767335731978157881e-02
-1.943566389942874909e-02
